Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T22:00+02:00;2026-08-01T23:00+02:00;2026-08-01;22:00;23:00;2;25;100,0;1;1;0;25;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T22:00+02:00;2026-08-01T23:00+02:00;2026-08-01;22:00;23:00;Totalt i retning Sandnes;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T22:00+02:00;2026-08-01T23:00+02:00;2026-08-01;22:00;23:00;Totalt i retning Stavanger;25;100,0;1;1;0;25;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T22:00+02:00;2026-08-01T23:00+02:00;2026-08-01;22:00;23:00;Totalt;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T23:00+02:00;2026-08-02T00:00+02:00;2026-08-01;23:00;00:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T23:00+02:00;2026-08-02T00:00+02:00;2026-08-01;23:00;00:00;2;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T23:00+02:00;2026-08-02T00:00+02:00;2026-08-01;23:00;00:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T23:00+02:00;2026-08-02T00:00+02:00;2026-08-01;23:00;00:00;Totalt i retning Stavanger;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-01T23:00+02:00;2026-08-02T00:00+02:00;2026-08-01;23:00;00:00;Totalt;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T00:00+02:00;2026-08-02T01:00+02:00;2026-08-02;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T00:00+02:00;2026-08-02T01:00+02:00;2026-08-02;00:00;01:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T00:00+02:00;2026-08-02T01:00+02:00;2026-08-02;00:00;01:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T00:00+02:00;2026-08-02T01:00+02:00;2026-08-02;00:00;01:00;Totalt i retning Stavanger;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T00:00+02:00;2026-08-02T01:00+02:00;2026-08-02;00:00;01:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T01:00+02:00;2026-08-02T02:00+02:00;2026-08-02;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T01:00+02:00;2026-08-02T02:00+02:00;2026-08-02;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T01:00+02:00;2026-08-02T02:00+02:00;2026-08-02;01:00;02:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T01:00+02:00;2026-08-02T02:00+02:00;2026-08-02;01:00;02:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T01:00+02:00;2026-08-02T02:00+02:00;2026-08-02;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T02:00+02:00;2026-08-02T03:00+02:00;2026-08-02;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T02:00+02:00;2026-08-02T03:00+02:00;2026-08-02;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T02:00+02:00;2026-08-02T03:00+02:00;2026-08-02;02:00;03:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T02:00+02:00;2026-08-02T03:00+02:00;2026-08-02;02:00;03:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T02:00+02:00;2026-08-02T03:00+02:00;2026-08-02;02:00;03:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T03:00+02:00;2026-08-02T04:00+02:00;2026-08-02;03:00;04:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T03:00+02:00;2026-08-02T04:00+02:00;2026-08-02;03:00;04:00;2;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T03:00+02:00;2026-08-02T04:00+02:00;2026-08-02;03:00;04:00;Totalt i retning Sandnes;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T03:00+02:00;2026-08-02T04:00+02:00;2026-08-02;03:00;04:00;Totalt i retning Stavanger;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T03:00+02:00;2026-08-02T04:00+02:00;2026-08-02;03:00;04:00;Totalt;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T04:00+02:00;2026-08-02T05:00+02:00;2026-08-02;04:00;05:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T04:00+02:00;2026-08-02T05:00+02:00;2026-08-02;04:00;05:00;2;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T04:00+02:00;2026-08-02T05:00+02:00;2026-08-02;04:00;05:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T04:00+02:00;2026-08-02T05:00+02:00;2026-08-02;04:00;05:00;Totalt i retning Stavanger;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T04:00+02:00;2026-08-02T05:00+02:00;2026-08-02;04:00;05:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T05:00+02:00;2026-08-02T06:00+02:00;2026-08-02;05:00;06:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T05:00+02:00;2026-08-02T06:00+02:00;2026-08-02;05:00;06:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T05:00+02:00;2026-08-02T06:00+02:00;2026-08-02;05:00;06:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T05:00+02:00;2026-08-02T06:00+02:00;2026-08-02;05:00;06:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T05:00+02:00;2026-08-02T06:00+02:00;2026-08-02;05:00;06:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T06:00+02:00;2026-08-02T07:00+02:00;2026-08-02;06:00;07:00;1;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T06:00+02:00;2026-08-02T07:00+02:00;2026-08-02;06:00;07:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T06:00+02:00;2026-08-02T07:00+02:00;2026-08-02;06:00;07:00;Totalt i retning Sandnes;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T06:00+02:00;2026-08-02T07:00+02:00;2026-08-02;06:00;07:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T06:00+02:00;2026-08-02T07:00+02:00;2026-08-02;06:00;07:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T07:00+02:00;2026-08-02T08:00+02:00;2026-08-02;07:00;08:00;1;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T07:00+02:00;2026-08-02T08:00+02:00;2026-08-02;07:00;08:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T07:00+02:00;2026-08-02T08:00+02:00;2026-08-02;07:00;08:00;Totalt i retning Sandnes;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T07:00+02:00;2026-08-02T08:00+02:00;2026-08-02;07:00;08:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T07:00+02:00;2026-08-02T08:00+02:00;2026-08-02;07:00;08:00;Totalt;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T08:00+02:00;2026-08-02T09:00+02:00;2026-08-02;08:00;09:00;1;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T08:00+02:00;2026-08-02T09:00+02:00;2026-08-02;08:00;09:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T08:00+02:00;2026-08-02T09:00+02:00;2026-08-02;08:00;09:00;Totalt i retning Sandnes;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T08:00+02:00;2026-08-02T09:00+02:00;2026-08-02;08:00;09:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T08:00+02:00;2026-08-02T09:00+02:00;2026-08-02;08:00;09:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T09:00+02:00;2026-08-02T10:00+02:00;2026-08-02;09:00;10:00;1;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T09:00+02:00;2026-08-02T10:00+02:00;2026-08-02;09:00;10:00;2;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T09:00+02:00;2026-08-02T10:00+02:00;2026-08-02;09:00;10:00;Totalt i retning Sandnes;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T09:00+02:00;2026-08-02T10:00+02:00;2026-08-02;09:00;10:00;Totalt i retning Stavanger;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T09:00+02:00;2026-08-02T10:00+02:00;2026-08-02;09:00;10:00;Totalt;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T10:00+02:00;2026-08-02T11:00+02:00;2026-08-02;10:00;11:00;1;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T10:00+02:00;2026-08-02T11:00+02:00;2026-08-02;10:00;11:00;2;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T10:00+02:00;2026-08-02T11:00+02:00;2026-08-02;10:00;11:00;Totalt i retning Sandnes;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T10:00+02:00;2026-08-02T11:00+02:00;2026-08-02;10:00;11:00;Totalt i retning Stavanger;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T10:00+02:00;2026-08-02T11:00+02:00;2026-08-02;10:00;11:00;Totalt;53;100,0;1;1;0;53;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T11:00+02:00;2026-08-02T12:00+02:00;2026-08-02;11:00;12:00;1;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T11:00+02:00;2026-08-02T12:00+02:00;2026-08-02;11:00;12:00;2;37;100,0;1;1;0;37;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T11:00+02:00;2026-08-02T12:00+02:00;2026-08-02;11:00;12:00;Totalt i retning Sandnes;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T11:00+02:00;2026-08-02T12:00+02:00;2026-08-02;11:00;12:00;Totalt i retning Stavanger;40;100,0;1;1;0;40;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T11:00+02:00;2026-08-02T12:00+02:00;2026-08-02;11:00;12:00;Totalt;67;100,0;1;1;0;67;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T12:00+02:00;2026-08-02T13:00+02:00;2026-08-02;12:00;13:00;1;40;100,0;1;1;0;40;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T12:00+02:00;2026-08-02T13:00+02:00;2026-08-02;12:00;13:00;2;49;100,0;1;1;0;49;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T12:00+02:00;2026-08-02T13:00+02:00;2026-08-02;12:00;13:00;Totalt i retning Sandnes;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T12:00+02:00;2026-08-02T13:00+02:00;2026-08-02;12:00;13:00;Totalt i retning Stavanger;47;100,0;1;1;0;47;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T12:00+02:00;2026-08-02T13:00+02:00;2026-08-02;12:00;13:00;Totalt;89;100,0;1;1;0;89;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T13:00+02:00;2026-08-02T14:00+02:00;2026-08-02;13:00;14:00;1;47;100,0;1;1;0;47;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T13:00+02:00;2026-08-02T14:00+02:00;2026-08-02;13:00;14:00;2;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T13:00+02:00;2026-08-02T14:00+02:00;2026-08-02;13:00;14:00;Totalt i retning Sandnes;47;100,0;1;1;0;47;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T13:00+02:00;2026-08-02T14:00+02:00;2026-08-02;13:00;14:00;Totalt i retning Stavanger;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T13:00+02:00;2026-08-02T14:00+02:00;2026-08-02;13:00;14:00;Totalt;92;100,0;1;1;0;92;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T14:00+02:00;2026-08-02T15:00+02:00;2026-08-02;14:00;15:00;1;44;100,0;1;1;0;44;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T14:00+02:00;2026-08-02T15:00+02:00;2026-08-02;14:00;15:00;2;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T14:00+02:00;2026-08-02T15:00+02:00;2026-08-02;14:00;15:00;Totalt i retning Sandnes;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T14:00+02:00;2026-08-02T15:00+02:00;2026-08-02;14:00;15:00;Totalt i retning Stavanger;41;100,0;1;1;0;41;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T14:00+02:00;2026-08-02T15:00+02:00;2026-08-02;14:00;15:00;Totalt;86;100,0;1;1;0;86;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T15:00+02:00;2026-08-02T16:00+02:00;2026-08-02;15:00;16:00;1;28;100,0;1;1;0;28;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T15:00+02:00;2026-08-02T16:00+02:00;2026-08-02;15:00;16:00;2;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T15:00+02:00;2026-08-02T16:00+02:00;2026-08-02;15:00;16:00;Totalt i retning Sandnes;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T15:00+02:00;2026-08-02T16:00+02:00;2026-08-02;15:00;16:00;Totalt i retning Stavanger;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T15:00+02:00;2026-08-02T16:00+02:00;2026-08-02;15:00;16:00;Totalt;61;100,0;1;1;0;61;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T16:00+02:00;2026-08-02T17:00+02:00;2026-08-02;16:00;17:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T16:00+02:00;2026-08-02T17:00+02:00;2026-08-02;16:00;17:00;2;43;100,0;1;1;0;43;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T16:00+02:00;2026-08-02T17:00+02:00;2026-08-02;16:00;17:00;Totalt i retning Sandnes;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T16:00+02:00;2026-08-02T17:00+02:00;2026-08-02;16:00;17:00;Totalt i retning Stavanger;43;100,0;1;1;0;43;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T16:00+02:00;2026-08-02T17:00+02:00;2026-08-02;16:00;17:00;Totalt;60;100,0;1;1;0;60;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T17:00+02:00;2026-08-02T18:00+02:00;2026-08-02;17:00;18:00;1;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T17:00+02:00;2026-08-02T18:00+02:00;2026-08-02;17:00;18:00;2;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T17:00+02:00;2026-08-02T18:00+02:00;2026-08-02;17:00;18:00;Totalt i retning Sandnes;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T17:00+02:00;2026-08-02T18:00+02:00;2026-08-02;17:00;18:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T17:00+02:00;2026-08-02T18:00+02:00;2026-08-02;17:00;18:00;Totalt;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T18:00+02:00;2026-08-02T19:00+02:00;2026-08-02;18:00;19:00;1;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T18:00+02:00;2026-08-02T19:00+02:00;2026-08-02;18:00;19:00;2;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T18:00+02:00;2026-08-02T19:00+02:00;2026-08-02;18:00;19:00;Totalt i retning Sandnes;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T18:00+02:00;2026-08-02T19:00+02:00;2026-08-02;18:00;19:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T18:00+02:00;2026-08-02T19:00+02:00;2026-08-02;18:00;19:00;Totalt;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T19:00+02:00;2026-08-02T20:00+02:00;2026-08-02;19:00;20:00;1;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T19:00+02:00;2026-08-02T20:00+02:00;2026-08-02;19:00;20:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T19:00+02:00;2026-08-02T20:00+02:00;2026-08-02;19:00;20:00;Totalt i retning Sandnes;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T19:00+02:00;2026-08-02T20:00+02:00;2026-08-02;19:00;20:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T19:00+02:00;2026-08-02T20:00+02:00;2026-08-02;19:00;20:00;Totalt;26;100,0;1;1;0;26;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T20:00+02:00;2026-08-02T21:00+02:00;2026-08-02;20:00;21:00;1;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T20:00+02:00;2026-08-02T21:00+02:00;2026-08-02;20:00;21:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-02T20:00+02:00;2026-08-02T21:00+02:00;2026-08-02;20:00;21:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
